id_1c;name;factory;country;amount;price;group;description
01000810001001171;Сопелка наклейка д/ингал на одежду №4;Bouty s.p.a/польфарма,ао;Польша;1;277;;
01000775401000509;Сорбит Пищевой 350г;Сладкий Мир ООО;Россия;1;82;;
00000588600000003;Сорбифер дурулес таб. п/о №30;Egis;Венгрия;4;230;Препараты железа в комбинации с другими препаратами;
01000080101000473;Соска молочная д/бутылочек №2;АМТ трейд ООО;Россия;9;13;;
01000079500000595;Соска Силикон с большим Х-обр.отверстием №2;Мир Детства;Россия;1;53;;
00000863001000898;Соска силиконовая (2шт) средний поток (12007);Сан Бонд Интернэшнл Компани Лимитид;Тайланд;1;78.5;Детские товары;
00000993700000786;Соска фланцевая д/евробутылки;Киевгума;Украина;2;17;Детские товары;
01000759001000473;Соска-пустышка "Кроха"ортодонт латекс ночная;АМТ трейд ООО;Россия;1;15;;
00001023400000786;Соска-пустышка "Ромашка" с кольцом;Киевгума;Украина;1;19;Детские товары;
01000421601000473;Соска-пустышка "Солнышко";АМТ трейд ООО;Россия;1;16;;
01000942001001518;Соска-пустышка Авент ночн силикон уп комб №2 с 3 до 6мес (арт.8645);Philips Electronics UK Ltd;Великобритания;1;370;;
01000762201000473;Соска-пустышка без кольца;АМТ трейд ООО;Россия;3;15.5;;
01001013401000473;Соска-пустышка латексная "Бантик"с кольцом;АМТ трейд ООО;Россия;3;16.5;;
01000820201000473;Соска-пустышка латексная "звездочка" с прищепкой №1 тип к-"амтт";АМТ трейд ООО;Россия;2;53;;
01001013501000473;Соска-пустышка латексная "Улыбка"с кольцом в инд. уп.;АМТ трейд ООО;Россия;3;16.5;;
01000830301000473;Соска-пустышка латексная традицион. без кольца;АМТ трейд ООО;Россия;2;15;;
01000880601000898;Соска-пустышка силик.классич. ночная б/кольца №2 3+;Сан Бонд Интернэшнл Компани Лимитид;Тайланд;1;126;;
00000270200000125;Сотагексал таб. 160мг №20;Hexal;Германия;1;171;Неселективные бета-адреноблокаторы;
00000217300000150;Соталекс таб. 160мг №30;Bristol Myers Squibb;Сша;1;149;Неселективные бета-адреноблокаторы;
00000013500000011;Софрадекс капли 5мл;Hoechst Marion Roussel Ltd;Индия;1;110;Глюкокортикоиды в комбинации с противомикробными препаратами;
01000770401001702;Софья крем с экстр пиявки охлаждающий 75мл для ног;Королевфарм,ооо;Россия;4;110;;
01000770400000671;Софья крем с экстр пиявки охлаждающий 75мл для ног;Фора-Фарм ООО;Россия;4;100;;
00000535200000331;Спазган таб. №100;Wockhardt;Индия;1;380;Пиразолоны;
00000763100000331;Спазган таб. №20;Wockhardt;Индия;1;110;Пиразолоны;
00000052800000074;Спазмалгон таб. №20;Balkanpharma;Болгария;11;80;Пиразолоны;
00000449800000254;Спазмекс таб. п/о 5мг №30;Dr. Falk Pharma;Германия;2;165;Синтетические холиноблокаторы - четвертичные аммониевые соединения;
01000787200000478;Спасатель форте термобальзам 30г туба;Люми ООО;Россия;1;125;;
00000274700000240;Спаскупрель таб. №50;Biologische Heilmittel Heel GmbH;Германия;1;167;Прочие миорелаксанты центрального действия;
00000103100000067;Спеман таб. №100;Himalaya Drug;Индия;1;230;Прочие препараты для лечения урологических заболеваний;
00000297600000250;Специаль драже Мерц №60;Merz;Германия;1;550;Поливитамины с минеральными веществами;
00001022100000159;Спираль внутримат. Мультилоад Ку-375 (R-стерильный) №1;Organon;Нидерланды;1;2826.5;Внутриматочные контрацептивы;
01000473400000061;Спирива капс. пор. д/инг. 18мкг №30;Boehringer Ingelheim;Германия;1;2450;;
01000947100000645;Сплат зубная паста д/детей от 3 до 8 лет восток туба 55 мл;Сплат-косметика;Россия;2;145;;
01000947300000645;Сплат зубная паста для детей от 0 до 4 лет туба 55 мл плюс одна щетка в подарок;Сплат-косметика;Россия;2;165;;
00000537400000397;Спрегаль аэр. 152г;Pharmygiene-Scat;Франция;2;580;Прочие препараты для уничтожения эктопаразитов;
01001008101001365;Спрей Full Marks 150 мл;SSL International plc;Великобритания;1;410;;
01000869601000759;Спрей солнцезащитный коэф. 25 200мл увлажняющий;JOHNSON & JOHNSON;Франция;1;642;;
00001011700000786;Спринцовка Б-12 (№12 с пластмассовым наконечником);Киевгума;Украина;2;48;Катетеры, зонды и трубки разные, спринцовки;
00001018301000838;Спринцовка Б-3 (№3 с пластмассовым наконечником);Мирал НПФ ООО;Россия;2;18;Катетеры, зонды и трубки разные, спринцовки;
01000780701001101;Спринцовка каплесчитатель А (№0);Альберт-Киевгума ООО;Украина;3;14;;
00000979000000737;Спринцовка ПВХ №6 с двумя наконечниками;Альфапластик;Россия;1;18;Катетеры, зонды и трубки разные, спринцовки;
00000993900000737;Спринцовка ПВХ №9 с двумя наконечниками;Альфапластик;Россия;2;36;Катетеры, зонды и трубки разные, спринцовки;
01000436901000614;Спринцовка ПВХ Ирригационная №15;Альфапластик Объединение ОАО;Россия;1;56;;
00000997300000786;Спринцовка пластизольная А1 с мягким наконечником;Киевгума;Украина;7;17;Катетеры, зонды и трубки разные, спринцовки;
00000997301000838;Спринцовка пластизольная А1 с мягким наконечником;Мирал НПФ ООО;Россия;7;19;Катетеры, зонды и трубки разные, спринцовки;
01000910400000812;Спринцовка тип А (№6) №1 ПВХ пак п/э;Виталфарм ЗАО;Россия;3;35;;
01000020601000049;Спринцовка-аспиратор САИ Б1-3;Альпина Пласт ООО;Россия;4;50;;
01000927700000902;Средство Антиседин д/восстанов натурал цвета волос (лосьон) фл пласт 150 мл №1;Две линии ПКФ ООО;Россия;3;140;;
00001092300000885;Средство д/купания младенцев 200мл SANOSAN;Mann & Schroeder GmbH;Германия;1;135;Косметические товары;
01000382100000788;Средство д/промыв носоглотки "Долфин" (пор 1г №30);Динамика ООО;Россия;1;235;;
01000282200000788;Средство д/промыв. носоглотки "Дольфин" (пор. 2 г №30);Динамика ООО;Россия;5;280;;
01000889101000232;Средство для снятия макияжа с глаз двойного д-я 125мл;RoC®;Франция;1;447;;
00001056301001270;Стаканчик д/приема лекарств пластмассовый 30мл;Фэст ООО (г. Кострома);Россия;4;5.5;Прочие изделия медицинского назначения;
01000901701001406;Станки Satin Care одноразовые д/женщин №2;Gillette Poland Intern;Польша;2;65.5;;
01000884100000738;Станок для бритья жен + кассеты №2 + бритвенный компакт (vns-75051580);Procter & Gamble;Сша;1;472;;
00000972300000777;Статин гемостатическая присыпка 1г;Пальма ТОО;Россия;3;8;Пластыри;
01000947700000634;Стелла капс №45;Диод ОАО;Россия;1;798;;
01000239001000361;Стельки магнитные "Биомаг" "р39-42" №1 массажные пара;Надежда ООО;Россия;1;135.5;;
01001020201001292;Стетоскоп 2-х сторонний 04-АМ400;АМРУС ЭНТЕРПРАЙЗИС ЛТД;Сша;1;250;;
01000741500000304;Стиммунал таб. №20;Эвалар;Россия;1;74;;
01000470300000003;Стимулотон таб. п/о 50мг №30;Egis;Венгрия;1;919;;
00000762600000524;Стоматофит фл. 120мл;Фитофарм АО;Польша;2;185;Прочие препараты для местного применения при заболеваниях полости рта;
00000703200000524;Стоматофит фл. 45мл;Фитофарм АО;Польша;1;123;Прочие препараты для местного применения при заболеваниях полости рта;
01000963701001556;Стопангин 2А форте таб д/расс №24;Rafa Laboratories Ltd;Израиль;1;179;;
00000451600000044;Стопангин спрей фл. 30мл;Galena;Чехия;3;200;Антисептики;
01000829701001233;Стоптуссин 25мл капли;Ivax Рharmaceuticals;Чехия;3;120;;
01000922701000790;Стоптуссин капли д/приема внутрь фл-кап т/ст 10 мл №1;АЙВЭКС Фармасьютикалс с.р.о;Чехия;1;73;;
00000415500000044;Стоптуссин-фито сироп фл.100мл;Galena;Чехия;2;112;Отхаркивающие препараты;
01000918001001460;СТРЕПСИЛС ЛИМОН Б/САХАРА №24 ТАБЛ;РЕКИТТ БЕНКИЗЕР ХЕЛСКЭР ИНТЕРНЕШНЛ ЛТД;Сша;1;112;;
01000988901000635;СТРЕПСИЛС МЕД/ЛИМОН ТАБ. Д/РАССАС. №10;Reckitt Benckiser Healthcare - Великобри;Великобритания;3;106;;
00000158401000010;Стрепсилс медово-лимонный леденцы №24;Reckitt Benckiser Healthcare (UK) Limited;Великобритания;1;110;Антисептики;
01000285301000010;Стрепсилс медово-лимонный леденцы №36;Reckitt Benckiser Healthcare (UK) Limited;Великобритания;2;160;;
01000920501000010;Стрепсилс ментол-эвкалипт № 36;Reckitt Benckiser Healthcare (UK) Limited;Великобритания;1;175;;
00000158500000171;Стрепсилс ментол/эвкалипт леденцы №24;Boots Healthcare;Великобритания;2;140;Антисептики;
01000772301000635;Стрепсилс плюс леденцы №24;Reckitt Benckiser Healthcare - Великобри;Великобритания;1;155;;
00000464000000171;Стрепсилс Плюс спрей фл. 20мл;Boots Healthcare;Великобритания;2;345;Антисептики;
00000158200000171;Стрепсилс с витамином С леденцы №24;Boots Healthcare;Великобритания;2;110;Антисептики;
00000158201000010;Стрепсилс с витамином С леденцы №24;Reckitt Benckiser Healthcare (UK) Limited;Великобритания;2;104;Антисептики;
01001002801000635;Стрепсилс с охл эфф. таб д/расс №24;Reckitt Benckiser Healthcare - Великобри;Великобритания;3;138;;
01000772701001077;Стрепсилс таб двойное действие анис+мята №24;Рекитт Бенкизер Хелскэр Интернешнл ЛТД;Великобритания;2;110;;
00000465701000634;Стрептоцид порошок 2г;Тульская Фарм.Ф;Россия;20;4.5;Сульфаниламиды короткого действия;
00000110500000071;Стрептоцида раств. линимент 5% 30г туба;Нижфарм ОАО;Россия;2;45.5;Сульфаниламиды короткого действия;
00000465901000634;Стрептоцидовая мазь 10% 25г туба;Тульская Фарм.Ф;Россия;1;38;Сульфаниламиды короткого действия;
01001002901000635;Стрепфен таб д/расс мед-лимонные №24;Reckitt Benckiser Healthcare - Великобри;Великобритания;2;205;;
01000054900000245;Стрикс Кидс таб. жеват. №30;Ferrosan;Дания;2;328;;
00000774500000245;Стрикс таб. №30;Ferrosan;Дания;1;340;БАД различных групп;
00000009800000002;Стугерон таб. 25мг №50;Gedeon Richter;Венгрия;2;110;Препараты для устранения головокружения;
01000796701000269;Судно подкладное полимерное Ладья;Медполимер;Россия;1;152;;
00000799000000630;Сукразид заменитель сахара таб. №300;Biscol;Израиль;2;48.5;Низкокалорийные диетические смеси;
01000851401000131;Сульсен Мите паста 1% 40г;МИРРА ООО;Россия;1;53;;
01000851601000131;Сульсен Форте паста 2% 75г;МИРРА ООО;Россия;2;125;;
00000954100000762;Сульсена паста 1% туба 40г;Алые паруса ОАО НПКК;Украина;2;53;Прочие противогрибковые препараты для наружного применения;
00000165500000020;Сульфасалазин таб. 500мг №50;KRKA;Словения;1;280;Аминосалициловая кислота и её аналоги;
00000717600000552;Сульфацил натрий гл. капли 20% 10мл;Обновление ПФК;Россия;7;15;Сульфонамиды;
00000363301000864;Сульфокамфокаин амп. 10% 2мл №10;Фармстандарт-Уфимский витам.з-д;Россия;1;68;Дыхательные стимуляторы;
00000076000000053;Сумамед капс. 250мг №6;Pliva;Хорватия;2;488;Макролиды;
00000076100000053;Сумамед пор. д/сусп. 100мг/5мл фл. 20мл;Pliva;Хорватия;2;228;Макролиды;
00000035300000053;Сумамед таб. 125мг №6;Pliva;Хорватия;3;365.5;Макролиды;
00000075900000053;Сумамед таб. 500мг №3;Pliva;Хорватия;1;504;Макролиды;
00000287200000053;Сумамед форте пор. д/сусп. 200мг/5мл фл. 20мл;Pliva;Хорватия;4;377.5;Макролиды;
01000459901000566;Сумах крем д/тела 75мл;Оздоровительные биотехнологии ООО НПО;Россия;1;98;;
00000173700000099;Супрадин др. №30;Roche;Швейцария;1;410;Поливитамины с минеральными веществами;
00000078600000099;Супрадин шип. таб. №10;Roche;Швейцария;1;220;Поливитамины с минеральными веществами;
00000644100000322;Супракс гран. д/приг. сусп. 100мг/5мл фл. 60мл;Gedeon Richter-Рус;Россия;2;490;Цефалоспорины;
00000644000000322;Супракс капс. 400мг №6;Gedeon Richter-Рус;Россия;2;670;Цефалоспорины;
00000010100000003;Супрастин таб. 25мг №20;Egis;Венгрия;2;121.5;Этилендиамины замещенные;
00000722801000041;Суприма-Бронхо сироп фл. 100мл;Шрея Лайф Саенсиз Пвт.Лтд.;Индия;1;87.5;Другие комбинированные препараты, применяемые при простудных заболеваниях;
01000476901000117;Сустамед "Жабий камень" биобальзам;Фитосила ООО;Россия;1;58;;
00000124000000093;Табекс таб. п/о 1,5мг №100;Sopharma AD;Болгария;2;360;Препараты для лечения никотиновой зависимости;
00000472800000122;Таблетки мятные №10;Московская фарм.ф-ка;Россия;11;10;Спазмолитики в комбинации с прочими препаратами;
00000081500000090;Таблетки от кашля №10;Татхимфармпрепараты;Россия;65;16;Производные опия в комбинации с отхаркивающими препаратами;
00000575500000085;Таваник таб. п/о 250мг №5;Aventis Pharma;Германия;1;764;Фторхинолоны;
00000575600000085;Таваник таб. п/о 500мг №5;Aventis Pharma;Германия;1;1128;Фторхинолоны;
01000909601001680;Тавегил амп. 0,1% 2мл №5;Novartis C/Sandoz;Австрия;1;160;;
00000154200000107;Тавегил амп. 1мг/мл 2мл №5;Novartis Pharm;Швейцария;2;160;Аминоалкильные эфиры;
00000154300000107;Тавегил таб. 1мг №20;Novartis Pharm;Швейцария;5;150;Аминоалкильные эфиры;
01000946700000519;Тагиста таб 8мг №30;Макиз-Фарма ЗАО;Россия;1;88;;
00000172800000181;Таденан капс. 50мг №30;Fournier Groupe;Франция;1;730;Прочие препараты для лечения доброкачественной гиперплазии предстательной железы;
01001006801001678;Тайлед Минт 2мг/доза Аэр. д/инг. 112доз Фл. С синхронером М;Aventis/Rhone-poulenc;Великобритания;1;1212;;
01000987101001615;Тактивин р-р д/под. вв. 0,1мг/мл амп. №5;Биомед ОАО/Красногорский;Россия;1;670;;
00000494900000009;Тальцид таб. жеват. 0,5г №20;Bayer AG;Германия;1;140;Комбинации и комплексы соединений алюминия, кальция и магния;
01000791601001688;Тамифлю капс 75мг №10;Cenexi S.a.S.;Франция;1;1189;;
01000190201000301;Тампоны (O.B. ProComfort mini №16);JOHNSON&JONSON;Австрия;5;148;;
01000190301000343;Тампоны (O.B. ProComfort mini №8);JOHNSON & JOHNSON;Германия;7;78;;
01000190301000301;Тампоны (O.B. ProComfort mini №8);JOHNSON&JONSON;Австрия;7;82.5;;
01000190401000302;Тампоны (O.B. нормал №16 +8шт. бесплатно);Johnson&Johnson;Франция;1;146;;
01001024401000343;Тампоны o.b.® optiBalance Супер 16 шт;JOHNSON & JOHNSON;Германия;1;160;;
01000224601000301;Тампоны o.b.® ProComfort™ лайт флоу 8 шт;JOHNSON&JONSON;Австрия;1;83;;
01000225001000301;Тампоны o.b.® ProComfort™ нормал 16 шт;JOHNSON&JONSON;Австрия;3;152;;
01000224701000301;Тампоны o.b.® ProComfort™ нормал 8 шт;JOHNSON&JONSON;Австрия;3;82.5;;
01000225101000301;Тампоны o.b.® ProComfort™ супер 16 шт;JOHNSON&JONSON;Австрия;2;160;;
01000224801000343;Тампоны o.b.® ProComfort™ супер 8 шт;JOHNSON & JOHNSON;Германия;3;68;;
01000224801000301;Тампоны o.b.® ProComfort™ супер 8 шт;JOHNSON&JONSON;Австрия;3;89;;
01000938901000336;Тампоны o.b.® ProComfort™ супер №16;JOHNSON & JOHNSON;Австрия;1;145;;
01000782801001103;Тампоны o.b.® Нормал 16 шт;Джонсон и Джонсон;Австралия;1;131;;
01000225201000336;Тампоны o.b.® Нормал 8 шт;JOHNSON & JOHNSON;Австрия;1;84.5;;
01000782901000343;Тампоны o.b.® Оптибаланс Нормал 16 шт;JOHNSON & JOHNSON;Германия;2;145;;
01000904401000343;Тампоны o.b.® Оптибаланс Нормал 32шт;JOHNSON & JOHNSON;Германия;1;268;;
00000882900000576;Тампоны o.b.® супер плюс №16;Johnson & Johnson;Сша;2;138;Предметы женской гигиены;
01000448701000297;Тампоны НАТУРЕЛЛА (нормал №16);Proctel@Gambl;Германия;2;115;;
01000448801001106;Тампоны НАТУРЕЛЛА (супер №16);Проктер энд Гембл;Германия;1;120;;
00000874900000576;Тампоны о.б. супер №16 новинка;Johnson & Johnson;Сша;2;126;Предметы женской гигиены;
00000978800000606;Тампоны с аппликатором супер №8 HELEN HARPER;Ontex;Бельгия;2;56;Предметы женской гигиены;
01000404400000738;Тампоны ТАМПАКС Компак Фреш нормал/регул №16;Procter & Gamble;Сша;1;148;;
01000404501000561;Тампоны ТАМПАКС Компак Фреш супер №16;_;Венгрия;1;136;;
01000403801000559;Тампоны ТАМПАКС с апплик нормал/регул №16;_;Украина;2;126;;
01000404101000559;Тампоны ТАМПАКС с апплик супер №16;_;Украина;2;126;;
01000404000000738;Тампоны ТАМПАКС с апплик супер плюс №16;Procter & Gamble;Сша;2;138;;
01000197001000056;ТАНА Полоскание д/полости рта Антикариозное 260мл;ТВИНС Тэк ЗАО;Россия;1;110;;
00000101600000133;Танакан таб. п/о 40мг №30;Beaufour Ipsen;Франция;1;499;Другие психостимуляторы и ноотропные препараты;
00000409200000133;Танакан таб. п/о 40мг №90;Beaufour Ipsen;Франция;2;1410;Другие психостимуляторы и ноотропные препараты;
00000165900000172;Танацехол таб. 0,05г №30;ВИЛАР;Россия;1;51;Прочие препараты для лечения заболеваний желчевыводящих путей;
00000247900000225;Тантум верде спрей 30мл;Angelini Francesco;Италия;18;270;Прочие препараты для местного применения при заболеваниях полости рта;
01001023601001729;Тантум верде таб. д/рассас. 3мг №20;Aziende chimiche riunite angel;Россия;2;210;;
00000247800000225;Тантум верде фл. 120мл;Angelini Francesco;Италия;1;184;Прочие препараты для местного применения при заболеваниях полости рта;
01000305301000120;Тауфон гл.капли 4% 10мл фл. кап.пласт.уп;Славянская аптека ООО;Россия;15;58;;
01000581601001553;Тафен Новолайзер пор. д/инг. 200мкг/доза 200доз с ингалят.;Sofotec GmbH & Co.KG;Германия;1;774;;
01000065800000109;Тафен спрей 50мкг/доза 200доз;Lek;Словения;1;450;;
01000051500000002;Тебантин капс. 300мг №50;Gedeon Richter;Венгрия;1;878;;
00000139900000106;Тегретол таб. 200мг №50;Novartis Pharma;Швейцария;1;417.5;Производные карбоксамида;
01000152100000290;Теймурова паста туба 30г;Муромский приборостроительный завод;Россия;3;28;;
00000464600000227;Телфаст таб. п/о 120мг №10;Hoechst AG;Германия;1;360;Прочие антигистаминные препараты для системного применения;
00000464700000085;Телфаст таб. п/о 180мг №10;Aventis Pharma;Германия;2;528;Прочие антигистаминные препараты для системного применения;
00000464700000227;Телфаст таб. п/о 180мг №10;Hoechst AG;Германия;2;575;Прочие антигистаминные препараты для системного применения;
00000679200000093;Темпалгин таб. п/о №20;Sopharma AD;Болгария;11;45.95;Прочие анальгетики;
01000253901000365;Тенокс таб. 10мг №30;КРКА-Рус ООО;Россия;2;384.5;;
01000253801000365;Тенокс таб. 5мг №30;КРКА-Рус ООО;Россия;2;231;;
00000663900000426;Тенорик 50/12,5мг таб. №28;Ipca Laboratories Ltd;Индия;1;80;Селективные бета-адреноблокаторы в комбинации с тиазидными диуретиками;
01000795901000047;Тенотен детский таб. №40;Материа-Медика Холдинг НПФ ООО;Россия;1;138;;
01000067600000198;Тенотен таб гомеопат. №40;Материа Медика;Россия;3;145;;
00000363600000277;Теопэк таб. 200мг №50 (теофиллин);Фармапэк;Россия;1;83;Производные ксантина;
01000365500000210;Терафлекс Адванс капс №120;Sagmel Inc.;Сша;1;1160;;
01000471900000210;Терафлекс Адванс капс №60;Sagmel Inc.;Сша;1;740;;
01000913801001443;Терафлекс капс фл пласт №60;Сагмел Инк ~;Сша;1;777;;
01000068000000210;Терафлекс капс. №100;Sagmel Inc.;Сша;2;1150;;
01000067900000210;Терафлекс капс. №60;Sagmel Inc.;Сша;1;803;;
01000099100000210;Терафлекс М крем 28,4;Sagmel Inc.;Сша;1;248;;
01000080900000160;Терафлю Бро мазь 40г;Novartis Consumer Health;Швейцария;2;221.5;;
01000802401001158;ТераФлю Иммуно апельсин гран пак. 2г. №10;Лозан Фарма;Германия;4;195;;
01000449700000160;Терафлю Лар спрей от боли в горле 30мл;Novartis Consumer Health;Швейцария;1;200;;
01000281100000160;Терафлю Лар таб. №16;Novartis Consumer Health;Швейцария;1;150;;
00000535701001470;Терафлю от гриппа и простуды пор. в саше №10;Фамар;Франция;1;300;Симпатомиметики;
01000760201001060;ТераФлю порошок №10 (лесные ягоды);Патеон Витби Инк;Канада;2;250;;
00000772100000160;Терафлю Экстра от гриппа и простуды пор. в саше №10;Novartis Consumer Health;Швейцария;2;280;Симпатомиметики;
01000065901000155;Терафлю Экстратаб Таб. п/о №10;Novartis C/Sandoz;Турция;3;185;;
01000760401000007;Тербинафин крем 1% 15г;ВЕРТЕКС ЗАО;Россия;2;107;;
00000199800000200;Тержинан ваг. таб. №6;Bouchara Laboratoires;Франция;2;210;Прочие антисептики и противомикробные препараты для лечения гинекологических заболеваний;
01000824201001217;Термикон крем 1% 15г;Фармстандарт-Томскхимфарм ОАО;Российская Феде;2;160;;
01000498301000014;Термикон таб. 0,25 №14;Фармстандарт-Лексредства ОАО;Россия;2;449;;
01000957801001434;Термометр WT-06 Утенок детский гибкий водонепрониц;B. WELL LIMITED;Китай;1;180;;
01000326000000595;Термометр д/ванной обезьяна (19001);Мир Детства;Россия;1;75;;
01000193701000250;Термометр медицинский ртутный DGM-100 #;ДГМ Фарма Аппарате АГ;Китай;3;29;;
01000894601000737;Термометр цифровой медицинский DT-510;A&D;Япония;1;252;;
00001059900000850;Термометр цифровой медицинский МТ3001;Microlife;Швейцария;1;138;Предметы профилактики заболеваний и ухода за больными;
01000949701001530;Термометр электронный DT-633;A & D;Китай;1;560;;
01000949801000737;Термометр электронный DT-635;A&D;Япония;1;850;;
00000269500000112;Терпинкод таб. №10 (таблетки от кашля);Томский ХФЗ;Россия;5;225;Производные опия в комбинации с отхаркивающими препаратами;
00000867200000263;Терра плант "Прополис" таб. №20;Natur Produkt;Франция;1;60;БАД - источники иммунокорректирующих веществ;
00000833000000263;Терра плант "Шалфей" таб. №20;Natur Produkt;Франция;2;60;БАД, способствующие регуляции функции органов дыхания;
00000916400000263;Терра плант "Элеутерококк" таб. №20;Natur Produkt;Франция;1;70;БАД мягкого тонизирующего действия;
00001043000000797;Тест "ИммуноХром-3-Мульти-Экспресс" (выявление наркотиков в моче);Био-Медицинские Технологии;Россия;3;166;Диагностические тесты (кроме определения на беременность);
00001046801001168;Тест д/определения алкоголя в слюне "Алко-Скрин";Мед-экспресс-диагностика ООО;Россия;1;46.5;Диагностические тесты (кроме определения на беременность);
01000281300000840;Тест д/определения алкоголя в слюне Алкотест-ФакторМ;Фактор-Мед;Россия;1;26.5;;
00000980200000799;Тест д/определения беременности "Клиэрблю" №1;Unipath Ltd.;Великобритания;1;207;Тесты на беременность;
01000769801001070;Тест д/определения беременности lady check;Айэнди Диагностик Инк;Великобритания;2;8.5;;
01000953601001533;Тест Клиаблу на беременность цифровой №1;Эспиди свис пресижн дайагности;Швейцария;1;351;;
01000878101001098;Тест Мультипанель Наркочек 5 видов наркотиков;Айэнди Диагностик ИНК;Канада;2;186;;
01000278101000416;Тест на беременность EVITEST №1;HELM Pharmaceuticals GmbH;Германия;10;54;;
01000278201000416;Тест на беременность EVITEST №2;HELM Pharmaceuticals GmbH;Германия;18;99;;
01000277901000416;Тест на беременность EVITEST PERFEСT (Midstream);HELM Pharmaceuticals GmbH;Германия;1;190;;
01000278001000416;Тест на беременность EVITEST PROOF (Cassette);HELM Pharmaceuticals GmbH;Германия;1;145;;
01000953401001533;Тест на беременность Клиаблу компакт №1;Эспиди свис пресижн дайагности;Швейцария;1;150;;
01000304201001071;Тест на марихуану №1;IND диагностик Инк;Канада;5;55;;
00000986000000808;Тест на овуляцию "OvuPlan" №5 (плюс тест на беременность);LEB International;Сша;1;180;Диагностические тесты (кроме определения на беременность);
01000857701000837;Тест на овуляцию "Эвиплан" №5;Медком-М;Германия;1;341;;
01000883401001262;Тест на овуляцию ИХА-ЛГ-фактор №5;ФАКТОР-МЕД ООО;Россия;1;155;;
01000656100000576;Тест-полоски One Touch Horizon №50;Johnson & Johnson;Сша;1;760;;
01000919801000887;ТЕСТ-ПОЛОСКИ ONE TOUCH SELECT №50 /2Х25/;ЛайфСкэн Инк;Сша;2;953;;
01000372400000270;Тест-полоски Акку-Чек Актив №50;Roche;Германия;2;880;;
01000139400000270;Тест-полоски Акку-чек Гоу №50;Roche;Германия;1;1000;;
01000911701001439;Тест-полоски Аккучек Перформа №50;Boehringer Manh-Roche Diagn.;Великобритания;1;1000;;
01000953901001115;Тест-полоски к глюкометру "Сателлит плюс" (экспресс-измерителю) №50;Элта ЗАО;Россия;2;420;;
01000786801001115;Тест-полоски Сателлит №50;Элта ЗАО;Россия;4;420;;
00000050701001478;Тестостерона пропионат масл. р-р амп. 5% №10;Дальхимфарм ОАО;Россия;2;230;Производные 3-оксоандростена;
00000285400000096;Тетрациклина таб. п/о 0,1г №20;Белмедпрепараты;Белоруссия;3;14.5;Тетрациклины;
00000064400000090;Тетрациклиновая гл. мазь 1% 3г;Татхимфармпрепараты;Россия;5;36;Антибиотики;
00000232901000527;Тетрациклиновая мазь 3% 15г;Синтез (Курган) ОАО;Россия;1;19.5;Тетрациклин и его производные;
00000185401001394;Тетурам таб. №30;АВВА РУС, ОАО;Россия;1;71;Препараты для лечения хронического алкоголизма;
00000107901000921;Тиамина хлорид амп. 5% 1мл №10;Sishui Xierkang Pharmaceutical Co.Ltd;Китай;3;21;Витамин В1;
00000078800000182;Тиберал таб. 500мг №10;F.Hoffmann-La Roche Ltd;Швейцария;1;610;Производные имидазола;
00000927801000693;Тигровый глаз гель д/ног 80г;Медикомед НПФ ООО;Россия;1;75;Предметы санитарии и личной гигиены;
01000994201000192;Тигровый глаз Орто гель 75мл д/суст;Медикомед ООО НПФ;Россия;1;70;;
01000081000000140;Тизин Ксило 0,1% спрей 10мл;Pfizer;Сша;7;103.5;;
01000066301001257;Тизин Ксило 0.05% дет.спрей 10мл;МакНил;Франция;1;107;;
01001004900000271;Тизин Ксило Био спрей наз. 0,05% фл. 10мл;Ursapharm Arzneimittel GmbH;Германия;4;190;;
01001005501001316;Тизин Ксило Био спрей наз. 0,1% фл. 10мл;Урсафарм Арцнаймиттель ГмбХ и Ко.КГ;Германия;4;212;;
00000028700000038;Тинидазол таб. п/о 500мг №4;Акрихин;Россия;2;22;Производные имидазола;
00000028700000531;Тинидазол таб. п/о 500мг №4;Озон ООО;Россия;2;22;Производные имидазола;
01000074101000168;Тинростим СТ+ таб. 0,2 №10;Биополимеры/Тинро;Россия;2;110;;
01000409901000567;Тинростим-СТ+ таб 0,2г №30;Биополимеры ООО;Россия;1;272;;
00000336401001698;Тиоктацид 600 Т амп. 600мг/24мл №5;МЕДА ФАРМА ГМБХ И КО.КГ/ГАМЕЛЬН фАРМАСЬЮТИКАЛЗ ГМБ;Германия;1;1325;Препараты для лечения заболеваний печени;
00000336500000051;Тиоктацид 600 таб. п/о 600мг №30;AWD;Германия;1;1212;Препараты для лечения заболеваний печени;
01000477301000553;Тирозол таб. 10 мг №50;Merck AG;Германия;1;365;;
00000561200000196;ТобраДекс гл. сусп. фл. 5мл;Alcon;Сша;2;225;Глюкокортикоиды в комбинации с противомикробными препаратами;
01000964101000157;Тобрекс 2Х капли глазные 0,3% 5мл фл-кап;Alcon-Cusi;Испания;1;230;;
01001023201000924;Тобропт 0,3% гл. капли 5мл;К.О.Ромфарм Компани С.р.Л;Румыния;1;165;;
00000102700000478;Токоферола ацетат капс. 50% 0,2г №10;Люми ООО;Россия;3;12.5;Прочие витамины;
00000362800000158;Токоферола ацетат фл. 30% 50мл;Марбиофарм;Россия;1;91;Прочие витамины;
00000492501000044;Толокнянка листья 50г;Красногорсклексредства ОАО;Россия;2;45;Препараты растительного происхождения диуретического действия;
